study	pk	tissue	allowed_users	measurement_type	substance	unit	time	time_unit	access	raw_pk	pharmacokinetics	interventions	figure	group_count	group_name	group_pk	mean	value	individual_pk	individual_name	se	cv	sd	min	max	median
Heizmann1983	681	plasma	[{'username': 'janekg'}, {'username': 'yduport'}, {'username': 'mkoenig'}]	concentration	1-hydroxymidazolam	gram / liter	['8.33e-02', '1.67e-01', '2.50e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '8.00e+00', '1.00e+01', '1.20e+01']	hr	public	663	[{'pk': 15674}, {'pk': 15673}, {'pk': 15672}, {'pk': 15671}]	652	/media/data/Heizmann1983_Tab2.png					['1.70e-05', '2.20e-05', '2.80e-05', '3.00e-05', '2.20e-05', '2.00e-05', '1.50e-05', '1.30e-05', '1.00e-05', '7.00e-06', '4.00e-06', '3.00e-06', None, None, None]	2237.0	Ast						
Kupferschmidt1995	726	plasma	[{'username': 'yduport'}]	concentration	1-hydroxymidazolam	gram / liter	['1.26e-02', '1.67e-01', '3.33e-01', '6.67e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.50e+00', '5.00e+00', '7.00e+00', '9.00e+00']	hr	public	718	[{'pk': 16206}, {'pk': 16205}, {'pk': 16204}, {'pk': 16203}, {'pk': 16202}, {'pk': 16201}]	674		8.0	all	248.0	['2.69e-08', '7.17e-06', '2.77e-05', '2.46e-05', '1.94e-05', '1.72e-05', '1.41e-05', '7.98e-06', '4.08e-06', '1.18e-06', '5.84e-07', '0.00e+00']				[None, '3.94e-06', '5.90e-06', '4.32e-06', '3.18e-06', '2.88e-06', '2.26e-06', '1.17e-06', '5.71e-07', '6.52e-07', None, None]	[None, '1.55e+00', '6.03e-01', '4.97e-01', '4.62e-01', '4.73e-01', '4.53e-01', '4.14e-01', '3.96e-01', '1.56e+00', None, None]				
Kupferschmidt1995	725	plasma	[{'username': 'yduport'}]	concentration	1-hydroxymidazolam	gram / liter	['0.00e+00', '8.33e-02', '1.67e-01', '3.33e-01', '6.67e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.50e+00', '5.00e+00', '7.00e+00', '9.00e+00']	hr	public	717	[{'pk': 16200}, {'pk': 16199}, {'pk': 16198}, {'pk': 16197}, {'pk': 16196}, {'pk': 16195}]	673		8.0	all	248.0	['0.00e+00', '1.46e-06', '5.27e-06', '5.39e-06', '5.99e-06', '5.55e-06', '5.15e-06', '4.34e-06', '3.82e-06', '1.69e-06', '2.41e-07', '1.29e-07', '0.00e+00']				[None, '6.08e-07', '1.12e-06', '7.72e-07', '5.87e-07', '5.12e-07', '3.89e-07', '5.26e-07', '4.71e-07', '6.15e-07', '1.57e-07', '1.02e-07', None]	[None, '1.18e+00', '6.02e-01', '4.05e-01', '2.77e-01', '2.61e-01', '2.14e-01', '3.43e-01', '3.49e-01', '1.03e+00', '1.84e+00', '2.24e+00', None]				
Kupferschmidt1995	722	plasma	[{'username': 'yduport'}]	concentration	midazolam	gram / liter	['1.67e-01', '3.33e-01', '6.67e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.50e+00', '5.00e+00', '7.00e+00', '9.00e+00', '2.40e+01']	hr	public	714	[{'pk': 16170}, {'pk': 16169}, {'pk': 16168}, {'pk': 16167}, {'pk': 16166}, {'pk': 16165}, {'pk': 16164}, {'pk': 16163}, {'pk': 16162}, {'pk': 16161}, {'pk': 16160}, {'pk': 16159}, {'pk': 16158}, {'pk': 16157}, {'pk': 16156}, {'pk': 16155}]	674		8.0	all	248.0	['7.90e-06', '4.55e-05', '4.84e-05', '4.02e-05', '3.64e-05', '3.20e-05', '2.47e-05', '1.53e-05', '6.94e-06', '3.55e-06', '1.06e-06', '6.76e-08']				[None, None, None, '5.25e-06', '4.97e-06', '5.52e-06', '5.72e-06', '3.88e-06', '1.57e-06', '1.36e-06', None, None]	[None, None, None, '3.69e-01', '3.86e-01', '4.87e-01', '6.56e-01', '7.18e-01', '6.39e-01', '1.09e+00', None, None]				
Kupferschmidt1995	721	plasma	[{'username': 'yduport'}]	concentration	midazolam	gram / liter	['0.00e+00', '8.33e-02', '2.86e-01', '5.99e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.50e+00', '5.00e+00', '7.00e+00', '9.00e+00', '2.40e+01']	hr	public	713	[{'pk': 16154}, {'pk': 16153}, {'pk': 16152}, {'pk': 16151}, {'pk': 16150}, {'pk': 16149}, {'pk': 16148}, {'pk': 16147}, {'pk': 16146}, {'pk': 16145}, {'pk': 16144}, {'pk': 16143}, {'pk': 16142}, {'pk': 16141}, {'pk': 16140}, {'pk': 16139}]	673		8.0	all	248.0	['9.45e-05', '9.03e-05', '8.12e-05', '6.59e-05', '5.38e-05', '3.95e-05', '3.14e-05', '2.52e-05', '1.67e-05', '1.03e-05', '5.65e-06', '3.43e-06', '2.73e-07']				[None, None, '4.51e-06', '4.03e-06', '4.30e-06', '2.80e-06', '2.94e-06', '1.78e-06', '1.78e-06', '1.50e-06', '6.85e-07', '7.53e-07', None]	[None, None, '1.57e-01', '1.73e-01', '2.26e-01', '2.00e-01', '2.65e-01', '1.99e-01', '3.00e-01', '4.11e-01', '3.43e-01', '6.21e-01', None]				
Greenblatt1986	618	plasma	[{'username': 'yduport'}, {'username': 'mkoenig'}]	concentration	midazolam	gram / liter	['2.41e-01', '4.61e-01', '7.24e-01', '9.43e-01', '1.47e+00', '1.97e+00', '2.48e+00', '3.00e+00', '4.98e+00', '6.25e+00', '8.05e+00', '1.01e+01']	hr	public	615	[{'pk': 15264}, {'pk': 15263}, {'pk': 15262}, {'pk': 15261}, {'pk': 15260}, {'pk': 15259}, {'pk': 15258}, {'pk': 15257}, {'pk': 15256}, {'pk': 15255}, {'pk': 15254}, {'pk': 15253}, {'pk': 15252}, {'pk': 15251}, {'pk': 15250}, {'pk': 15249}]	645	/media/data/Greenblatt1986_Fig1.png					['8.57e-05', '5.10e-05', '4.40e-05', '3.77e-05', '2.70e-05', '2.34e-05', '1.68e-05', '1.54e-05', '7.08e-06', '5.23e-06', '2.39e-06', '1.19e-06']	2196.0	iv1						
Greenblatt1986	624	plasma	[{'username': 'yduport'}, {'username': 'mkoenig'}]	concentration	midazolam	gram / liter	['4.09e-01', '6.76e-01', '9.29e-01', '1.40e+00', '1.91e+00', '2.40e+00', '2.90e+00', '3.93e+00', '4.92e+00', '5.85e+00', '7.91e+00', '9.99e+00']	hr	public	621	[{'pk': 15312}, {'pk': 15311}, {'pk': 15310}, {'pk': 15309}, {'pk': 15308}, {'pk': 15307}, {'pk': 15306}, {'pk': 15305}, {'pk': 15304}, {'pk': 15303}, {'pk': 15302}, {'pk': 15301}, {'pk': 15300}, {'pk': 15299}, {'pk': 15298}, {'pk': 15297}]	646	/media/data/Greenblatt1986_Fig3.png					['2.52e-05', '7.36e-05', '6.43e-05', '3.86e-05', '2.97e-05', '2.67e-05', '1.85e-05', '1.21e-05', '5.74e-06', '4.48e-06', '2.01e-06', '1.20e-06']	2233.0	or1						
Mandema1992	736	plasma	[{'username': 'yduport'}]	concentration	midazolam	gram / liter	['3.33e-01', '4.17e-01', '5.83e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '5.00e+00']	hr	public	731	[{'pk': 16516}, {'pk': 16515}, {'pk': 16514}, {'pk': 16513}, {'pk': 16512}, {'pk': 16511}, {'pk': 16510}, {'pk': 16509}, {'pk': 16508}, {'pk': 16507}, {'pk': 16506}, {'pk': 16505}, {'pk': 16504}, {'pk': 16503}, {'pk': 16502}, {'pk': 16501}]	684		8.0	all	249.0	['1.17e-06', '9.76e-06', '2.25e-05', '2.20e-05', '2.22e-05', '2.07e-05', '1.52e-05', '1.06e-05', '8.43e-06', '5.10e-06', '3.67e-06']				['6.21e-07', '4.15e-06', '6.40e-06', '4.67e-06', '4.96e-06', '3.68e-06', '3.33e-06', '1.86e-06', '1.62e-06', '1.05e-06', '7.42e-07']	['1.50e+00', '1.20e+00', '8.05e-01', '6.02e-01', '6.31e-01', '5.04e-01', '6.21e-01', '4.95e-01', '5.43e-01', '5.82e-01', '5.72e-01']				
Mandema1992	735	plasma	[{'username': 'yduport'}]	concentration	1-hydroxymidazolam	gram / liter	['3.33e-01', '4.17e-01', '5.83e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '5.00e+00']	hr	public	730	[{'pk': 16500}, {'pk': 16499}, {'pk': 16498}, {'pk': 16497}, {'pk': 16496}, {'pk': 16495}, {'pk': 16494}, {'pk': 16493}, {'pk': 16492}, {'pk': 16491}, {'pk': 16490}, {'pk': 16489}, {'pk': 16488}, {'pk': 16487}, {'pk': 16486}, {'pk': 16485}]	684		8.0	all	249.0	['1.97e-06', '5.71e-06', '9.00e-06', '1.00e-05', '1.12e-05', '9.23e-06', '8.15e-06', '4.30e-06', '3.12e-06', '2.48e-06', '1.49e-06']				['1.68e-06', '2.81e-06', '2.70e-06', '1.89e-06', '1.58e-06', '9.49e-07', '8.90e-07', '3.61e-07', '4.62e-07', '3.19e-07', '1.77e-07']	['2.41e+00', '1.39e+00', '8.47e-01', '5.33e-01', '4.00e-01', '2.91e-01', '3.09e-01', '2.37e-01', '4.19e-01', '3.63e-01', '3.36e-01']				
Mandema1992	734	plasma	[{'username': 'yduport'}]	concentration	1-hydroxymidazolam	gram / liter	['8.33e-02', '1.67e-01', '2.50e-01', '3.33e-01', '4.17e-01', '5.83e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '5.00e+00']	hr	public	729	[{'pk': 16484}, {'pk': 16483}, {'pk': 16482}, {'pk': 16481}, {'pk': 16480}, {'pk': 16479}, {'pk': 16478}, {'pk': 16477}, {'pk': 16476}, {'pk': 16475}, {'pk': 16474}, {'pk': 16473}, {'pk': 16472}, {'pk': 16471}, {'pk': 16470}, {'pk': 16469}]	682		8.0	all	249.0	['4.16e-05', '1.87e-04', '1.78e-04', '1.29e-04', '9.29e-05', '7.03e-05', '7.09e-05', '5.91e-05', '4.08e-05', '2.93e-05', '1.72e-05', '1.29e-05', '7.43e-06', '4.22e-06']				['1.67e-05', '5.58e-05', '3.44e-05', '1.79e-05', '1.34e-05', '1.26e-05', '5.27e-06', '4.93e-06', '5.69e-06', '3.67e-06', '2.65e-06', '2.12e-06', '7.22e-07', '4.69e-07']	['1.13e+00', '8.44e-01', '5.48e-01', '3.95e-01', '4.08e-01', '5.05e-01', '2.10e-01', '2.36e-01', '3.95e-01', '3.54e-01', '4.36e-01', '4.63e-01', '2.75e-01', '3.14e-01']				
Mandema1992	733	plasma	[{'username': 'yduport'}]	concentration	midazolam	gram / liter	['8.33e-02', '1.67e-01', '2.50e-01', '3.33e-01', '4.17e-01', '5.83e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '5.00e+00']	hr	public	728	[{'pk': 16468}, {'pk': 16467}, {'pk': 16466}, {'pk': 16465}, {'pk': 16464}, {'pk': 16463}, {'pk': 16462}, {'pk': 16461}, {'pk': 16460}, {'pk': 16459}, {'pk': 16458}, {'pk': 16457}, {'pk': 16456}, {'pk': 16455}, {'pk': 16454}, {'pk': 16453}]	681		8.0	all	249.0	['2.30e-05', '1.29e-04', '1.19e-04', '8.07e-05', '7.41e-05', '6.47e-05', '5.67e-05', '5.43e-05', '3.70e-05', '2.83e-05', '1.97e-05', '1.49e-05', '1.09e-05', '6.61e-06']				['5.54e-06', '1.87e-05', '1.32e-05', '1.61e-05', '7.90e-06', '9.05e-06', '5.78e-06', '5.29e-06', '3.60e-06', '3.15e-06', '2.76e-06', '2.59e-06', '2.06e-06', '1.35e-06']	['6.79e-01', '4.09e-01', '3.15e-01', '5.63e-01', '3.01e-01', '3.96e-01', '2.88e-01', '2.75e-01', '2.75e-01', '3.15e-01', '3.95e-01', '4.92e-01', '5.34e-01', '5.77e-01']				
Mandema1992	732	plasma	[{'username': 'yduport'}]	concentration	1-hydroxymidazolam	gram / liter	['8.33e-02', '1.67e-01', '2.50e-01', '3.33e-01', '4.17e-01', '5.83e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '5.00e+00']	hr	public	727	[{'pk': 16452}, {'pk': 16451}, {'pk': 16450}, {'pk': 16449}, {'pk': 16448}, {'pk': 16447}, {'pk': 16446}, {'pk': 16445}, {'pk': 16444}, {'pk': 16443}, {'pk': 16442}, {'pk': 16441}]	681		8.0	all	249.0	[None, '2.63e-06', '5.39e-06', '6.20e-06', '7.43e-06', '7.30e-06', '7.42e-06', '6.96e-06', '6.17e-06', '5.81e-06', '3.54e-06', '3.34e-06', '3.08e-06', '1.79e-06']				[None, '1.27e-06', '1.35e-06', '1.42e-06', '8.62e-07', '1.00e-06', '8.96e-07', '9.73e-07', '8.63e-07', '8.12e-07', '4.27e-07', '5.65e-07', '8.20e-07', '2.84e-07']	[None, '1.36e+00', '7.09e-01', '6.50e-01', '3.28e-01', '3.88e-01', '3.42e-01', '3.95e-01', '3.95e-01', '3.95e-01', '3.41e-01', '4.78e-01', '7.54e-01', '4.50e-01']				
Allonen1981	606	plasma	[{'username': 'yduport'}, {'username': 'mkoenig'}]	concentration	midazolam	gram / liter	['1.70e-01', '3.30e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '2.50e+00', '3.00e+00', '4.00e+00', '5.01e+00', '6.00e+00', '7.01e+00']	hr	public	604	[{'pk': 14728}, {'pk': 14727}, {'pk': 14726}, {'pk': 14725}, {'pk': 14724}, {'pk': 14723}, {'pk': 14722}, {'pk': 14721}, {'pk': 14720}, {'pk': 14719}, {'pk': 14718}, {'pk': 14717}, {'pk': 14716}, {'pk': 14715}, {'pk': 14714}, {'pk': 14713}]	632	/media/data/Allonen1981_Fig3.png	6.0	all	235.0	['1.01e-05', '1.32e-04', '1.34e-04', '9.67e-05', '9.66e-05', '6.77e-05', '5.75e-05', '4.58e-05', '3.42e-05', '2.31e-05', '1.42e-05', '1.12e-05']				['1.94e-06', '3.06e-05', '1.23e-05', '1.73e-05', '2.16e-05', '1.02e-05', '4.83e-06', '4.39e-06', '4.44e-06', '2.32e-06', '1.55e-06', '1.58e-06']	['4.71e-01', '5.66e-01', '2.24e-01', '4.37e-01', '5.48e-01', '3.70e-01', '2.06e-01', '2.35e-01', '3.18e-01', '2.46e-01', '2.69e-01', '3.46e-01']	['4.76e-06', '7.49e-05', '3.01e-05', '4.23e-05', '5.29e-05', '2.51e-05', '1.18e-05', '1.08e-05', '1.09e-05', '5.68e-06', '3.80e-06', '3.86e-06']			
Allonen1981	605	plasma	[{'username': 'yduport'}, {'username': 'mkoenig'}]	concentration	midazolam	gram / liter	['0.00e+00', '1.70e-01', '3.30e-01', '5.00e-01', '7.50e-01', '1.00e+00', '1.50e+00', '2.00e+00', '3.00e+00', '4.00e+00', '5.00e+00', '6.00e+00', '7.00e+00']	hr	public	603	[{'pk': 14712}, {'pk': 14711}, {'pk': 14710}, {'pk': 14709}, {'pk': 14708}, {'pk': 14707}, {'pk': 14706}, {'pk': 14705}, {'pk': 14704}, {'pk': 14703}, {'pk': 14702}, {'pk': 14701}, {'pk': 14700}, {'pk': 14699}, {'pk': 14698}, {'pk': 14697}]	634	/media/data/Allonen1981_Fig3.png	6.0	all	235.0	['1.85e-04', '1.44e-04', '1.21e-04', '1.06e-04', '8.38e-05', '7.67e-05', '5.83e-05', '4.40e-05', '3.10e-05', '2.10e-05', '1.69e-05', '1.40e-05', '1.06e-05']				['9.52e-06', '7.42e-06', '8.40e-06', '1.09e-05', '4.19e-06', '8.12e-06', '3.83e-06', '5.43e-06', '4.11e-06', '2.82e-06', '3.20e-06', '2.42e-06', '1.28e-06']	['1.26e-01', '1.26e-01', '1.71e-01', '2.53e-01', '1.23e-01', '2.59e-01', '1.61e-01', '3.02e-01', '3.25e-01', '3.28e-01', '4.63e-01', '4.23e-01', '2.96e-01']	['2.33e-05', '1.82e-05', '2.06e-05', '2.68e-05', '1.03e-05', '1.99e-05', '9.37e-06', '1.33e-05', '1.01e-05', '6.91e-06', '7.84e-06', '5.93e-06', '3.14e-06']			
Vree1992	1276	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	norcodeine	milligram / minute	['8.60e-01', '2.07e+00', '2.90e+00', '4.57e+00', '5.80e+00', '8.05e+00', '9.96e+00', '1.21e+01', '1.50e+01', '1.76e+01', '1.90e+01', '2.52e+01', '3.03e+01']	hr	public	1262	[]	812						['8.38e-04', '1.57e-03', '1.69e-03', '1.20e-03', '1.05e-03', '8.38e-04', '6.82e-04', '6.30e-04', '4.14e-04', '3.05e-04', '2.79e-04', '1.77e-04', '1.19e-04']	2515.0	P7						
Vree1992	1275	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	codeine-6-glucuronide	milligram / minute	['4.95e-01', '1.90e+00', '2.61e+00', '4.28e+00', '5.63e+00', '7.82e+00', '9.76e+00', '1.19e+01', '1.47e+01', '1.73e+01', '1.88e+01', '2.51e+01', '2.69e+01', '2.86e+01', '3.03e+01']	hr	public	1261	[]	812						['7.14e-03', '7.05e-02', '8.61e-02', '5.44e-02', '3.76e-02', '2.65e-02', '1.77e-02', '1.33e-02', '8.03e-03', '4.16e-03', '3.74e-03', '2.29e-03', '1.64e-03', '1.29e-03', '5.23e-04']	2515.0	P7						
Vree1992	1274	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine-6-glucuronide	gram / liter	['8.62e-01', '1.76e+00', '2.82e+00', '4.31e+00', '5.80e+00', '7.91e+00', '1.25e+01', '1.63e+01']	hr	public	1260	[{'pk': 23518}, {'pk': 23517}, {'pk': 23516}, {'pk': 23515}, {'pk': 23514}, {'pk': 23513}, {'pk': 23512}, {'pk': 23511}, {'pk': 23510}, {'pk': 23509}, {'pk': 23508}, {'pk': 23507}, {'pk': 23506}, {'pk': 23505}, {'pk': 23504}, {'pk': 23503}]	812						['1.22e-04', '7.31e-04', '5.52e-04', '4.14e-04', '2.91e-04', '2.01e-04', '9.73e-05', '5.12e-05']	2515.0	P7						
Vree1992	1273	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	codeine	milligram / minute	['6.98e-01', '1.92e+00', '2.68e+00', '4.55e+00', '5.79e+00', '7.97e+00', '9.93e+00', '1.21e+01', '1.50e+01', '1.75e+01', '1.92e+01', '2.51e+01', '3.02e+01']	hr	public	1259	[]	812						['9.77e-04', '5.97e-03', '4.77e-03', '2.24e-03', '1.44e-03', '1.14e-03', '4.34e-04', '2.65e-04', '3.12e-04', '3.56e-04', '9.35e-05', '1.11e-04', '5.36e-05']	2515.0	P7						
Vree1992	1272	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['9.79e-01', '1.92e+00', '3.02e+00', '4.43e+00', '5.95e+00']	hr	public	1258	[{'pk': 23502}, {'pk': 23501}, {'pk': 23500}, {'pk': 23499}, {'pk': 23498}, {'pk': 23497}, {'pk': 23496}, {'pk': 23495}, {'pk': 23494}, {'pk': 23493}, {'pk': 23492}, {'pk': 23491}, {'pk': 23490}, {'pk': 23489}, {'pk': 23488}, {'pk': 23487}]	812						['1.43e-05', '6.97e-05', '3.57e-05', '2.09e-05', '1.27e-05']	2515.0	P7						
Vree1992	1271	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	norcodeine	milligram / minute	['8.01e-01', '1.45e+00', '2.41e+00', '3.84e+00', '4.76e+00', '5.76e+00', '6.80e+00', '7.80e+00', '9.38e+00', '1.10e+01', '1.23e+01', '1.40e+01', '1.51e+01']	hr	public	1257	[]	812						['4.34e-05', '6.07e-04', '7.82e-04', '1.05e-03', '5.48e-04', '4.41e-04', '2.98e-04', '2.82e-04', '1.73e-04', '1.22e-04', '8.90e-05', '7.83e-05', '6.13e-05']	2512.0	P4						
Vree1992	1270	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	morphine-6-glucuronide	milligram / minute	['2.44e+00', '3.92e+00', '4.84e+00', '5.80e+00', '6.94e+00', '7.83e+00', '9.49e+00', '1.39e+01', '1.45e+01']	hr	public	1256	[]	812						['3.62e-04', '7.33e-04', '6.00e-04', '3.78e-04', '1.26e-04', '1.89e-04', '1.06e-04', '9.48e-05', '8.81e-05']	2512.0	P4						
Vree1992	1269	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	morphine-3-glucuronide	milligram / minute	['6.72e-01', '1.42e+00', '2.23e+00', '3.78e+00', '4.74e+00', '5.70e+00', '6.70e+00', '7.74e+00', '9.46e+00', '1.10e+01', '1.23e+01', '1.39e+01']	hr	public	1255	[]	812						['4.50e-04', '1.60e-03', '2.78e-03', '3.99e-03', '2.30e-03', '1.46e-03', '1.22e-03', '8.45e-04', '3.87e-04', '3.29e-04', '2.57e-04', '1.99e-04']	2512.0	P4						
Vree1992	1268	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	morphine-3-glucuronide	gram / liter	['1.20e+00', '2.40e+00', '3.25e+00', '4.72e+00', '6.42e+00']	hr	public	1254	[{'pk': 23486}, {'pk': 23485}, {'pk': 23484}, {'pk': 23483}, {'pk': 23482}, {'pk': 23481}, {'pk': 23480}, {'pk': 23479}, {'pk': 23478}, {'pk': 23477}, {'pk': 23476}, {'pk': 23475}, {'pk': 23474}, {'pk': 23473}, {'pk': 23472}, {'pk': 23471}]	812						['1.29e-05', '5.29e-05', '4.14e-05', '2.54e-05', '1.30e-05']	2512.0	P4						
Vree1992	1267	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	morphine	milligram / minute	['2.47e+00', '3.97e+00', '4.87e+00', '5.71e+00', '6.90e+00', '7.86e+00', '9.45e+00', '1.10e+01']	hr	public	1253	[]	812						['8.41e-05', '1.03e-04', '2.73e-04', '1.81e-04', '1.07e-04', '7.38e-05', '8.68e-05', '4.09e-05']	2512.0	P4						
Vree1992	1266	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	codeine-6-glucuronide	milligram / minute	['6.57e-01', '1.14e+00', '2.12e+00', '3.66e+00', '4.66e+00', '5.54e+00', '6.66e+00', '7.58e+00', '9.19e+00', '1.09e+01', '1.23e+01', '1.38e+01', '1.41e+01', '2.20e+01', '2.30e+01', '2.78e+01', '2.98e+01']	hr	public	1252	[]	812						['3.79e-03', '3.86e-02', '6.89e-02', '8.71e-02', '5.68e-02', '4.41e-02', '3.15e-02', '2.35e-02', '1.59e-02', '1.26e-02', '7.63e-03', '6.13e-03', '5.60e-03', '1.51e-03', '6.80e-04', '3.37e-04', '1.17e-04']	2512.0	P4						
Vree1992	1265	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine-6-glucuronide	gram / liter	['1.04e+00', '2.11e+00', '3.17e+00', '4.75e+00', '6.34e+00', '8.50e+00', '1.18e+01', '1.49e+01']	hr	public	1251	[{'pk': 23470}, {'pk': 23469}, {'pk': 23468}, {'pk': 23467}, {'pk': 23466}, {'pk': 23465}, {'pk': 23464}, {'pk': 23463}, {'pk': 23462}, {'pk': 23461}, {'pk': 23460}, {'pk': 23459}, {'pk': 23458}, {'pk': 23457}, {'pk': 23456}, {'pk': 23455}]	812						['3.72e-04', '1.03e-03', '1.19e-03', '5.89e-04', '3.81e-04', '2.25e-04', '1.09e-04', '5.86e-05']	2512.0	P4						
Vree1992	1264	urine	[{'username': 'janekg'}, {'username': 'mkoenig'}]	ra	codeine	milligram / minute	['6.70e-01', '1.31e+00', '2.47e+00', '3.85e+00', '4.85e+00', '5.81e+00', '6.81e+00', '7.85e+00', '9.38e+00', '1.10e+01', '1.25e+01', '1.39e+01', '1.45e+01']	hr	public	1250	[]	812						['3.76e-04', '2.99e-03', '2.76e-03', '2.73e-03', '1.46e-03', '1.09e-03', '5.99e-04', '5.28e-04', '3.51e-04', '1.87e-04', '8.43e-05', '1.45e-04', '1.10e-04']	2512.0	P4						
Vree1992	1263	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['1.33e+00', '2.19e+00', '3.05e+00', '4.87e+00']	hr	public	1249	[{'pk': 23454}, {'pk': 23453}, {'pk': 23452}, {'pk': 23451}, {'pk': 23450}, {'pk': 23449}, {'pk': 23448}, {'pk': 23447}, {'pk': 23446}, {'pk': 23445}, {'pk': 23444}, {'pk': 23443}, {'pk': 23442}, {'pk': 23441}, {'pk': 23440}, {'pk': 23439}]	812						['3.62e-05', '3.96e-05', '2.86e-05', '1.17e-05']	2512.0	P4						
Yue1991	1310	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	codeine	gram / liter	['1.77e-01', '3.54e-01', '5.27e-01', '7.00e-01', '1.02e+00', '1.53e+00', '2.03e+00', '3.03e+00', '4.01e+00', '5.01e+00', '7.01e+00', '9.01e+00', '1.10e+01']	hr	public	1309	[{'pk': 25200}, {'pk': 25199}, {'pk': 25198}, {'pk': 25197}, {'pk': 25196}, {'pk': 25195}, {'pk': 25194}, {'pk': 25193}, {'pk': 25192}, {'pk': 25191}, {'pk': 25190}, {'pk': 25189}, {'pk': 25188}, {'pk': 25187}, {'pk': 25186}, {'pk': 25185}]	824	/media/data/Yue1991_Fig1.png	8.0	all	329.0	['1.34e-05', '4.36e-05', '8.33e-05', '1.13e-04', '1.18e-04', '1.01e-04', '8.78e-05', '5.85e-05', '5.10e-05', '3.81e-05', '2.29e-05', '1.57e-05', '9.79e-06']				[None, '1.21e-05', '2.18e-05', '1.57e-05', '1.79e-05', '8.95e-06', '9.10e-06', '5.70e-06', '5.44e-06', '4.55e-06', '1.96e-06', '1.78e-06', '8.65e-07']	[None, '7.89e-01', '7.41e-01', '3.93e-01', '4.31e-01', '2.50e-01', '2.93e-01', '2.76e-01', '3.02e-01', '3.37e-01', '2.42e-01', '3.20e-01', '2.50e-01']	[None, '3.44e-05', '6.18e-05', '4.44e-05', '5.07e-05', '2.53e-05', '2.57e-05', '1.61e-05', '1.54e-05', '1.29e-05', '5.53e-06', '5.03e-06', '2.45e-06']			
Yue1991	1322	plasma	[{'username': 'janekg'}, {'username': 'mkoenig'}]	concentration	normorphine	gram / liter	['4.04e-01', '6.57e-01', '1.36e+00', '2.02e+00', '4.09e+00', '5.00e+00', '6.92e+00', '8.99e+00', '1.09e+01', '2.39e+01']	hr	public	1316	[{'pk': 25296}, {'pk': 25295}, {'pk': 25294}, {'pk': 25293}, {'pk': 25292}, {'pk': 25291}, {'pk': 25290}, {'pk': 25289}, {'pk': 25288}, {'pk': 25287}, {'pk': 25286}, {'pk': 25285}, {'pk': 25284}, {'pk': 25283}, {'pk': 25282}, {'pk': 25281}]	824	/media/data/Yue1991_Fig2.png					['1.07e-06', '4.48e-06', '6.79e-06', '4.64e-06', '3.52e-06', '3.90e-06', '3.12e-06', '3.01e-06', '2.53e-06', '8.22e-07']	2857.0	P1_em						
