	study	output_type	pk	tissue	substance_name	pktype	unit	interventions	individual_pk	value	group_pk	mean	se	cv	time_unit	time	sd	figure	auc_end	kel	max	min	median	category	route	unit_intervention	substance_name_intervention	time_unit_intervention	value_intervention	time_intervention	form	application	choice	se_intervention	min_intervention	max_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('sex', 'unit')	('age', 'count')	('age', 'cv')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('smoking', 'choice')	('smoking', 'count')	('smoking', 'unit')	('weight', 'count')	('weight', 'cv')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('medication', 'choice')	('medication', 'count')	('general', 'group_count')	('ethnicity', 'choice')	('ethnicity', 'count')	('overnight fast', 'choice')	('overnight fast', 'count')	('disease', 'choice')	('disease', 'count')	('bmi', 'count')	('bmi', 'cv')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('bmi', 'value')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'cv')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'se')	('smoking amount (cigarettes)', 'unit')	('smoking amount (cigarettes)', 'value')	('phenotype', 'choice')	('phenotype', 'count')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'cv')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'se')	('caffeine amount', 'unit')	('medication type', 'choice')	('medication type', 'count')	('height', 'count')	('height', 'cv')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('height', 'value')	('obesity index', 'count')	('obesity index', 'cv')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('obese', 'choice')	('obese', 'count')	('obese', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')	('caffeine amount (beverages)', 'value')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'cv')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('glucose', 'count')	('glucose', 'cv')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('disease duration', 'count')	('disease duration', 'cv')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('HbA1c', 'count')	('HbA1c', 'cv')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'se')	('HbA1c', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('insulin', 'count')	('insulin', 'cv')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('cholesterol', 'count')	('cholesterol', 'cv')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('LDL-C', 'count')	('LDL-C', 'cv')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('LDL-H', 'count')	('LDL-H', 'cv')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('triglyceride', 'count')	('triglyceride', 'cv')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('body surface area', 'count')	('body surface area', 'cv')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('percent fat', 'count')	('percent fat', 'cv')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('genetics', 'choice')	('genetics', 'count')	('glucagon', 'count')	('glucagon', 'cv')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'se')	('glucagon', 'unit')	('muscle weight', 'count')	('muscle weight', 'cv')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'se')	('muscle weight', 'unit')	('lean body mass', 'count')	('lean body mass', 'cv')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'se')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('fat weight', 'count')	('fat weight', 'cv')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')
46	Beach1986	outputs	28282	plasma	caffeine	thalf	h	1426	2814.0	4.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2814	Beach1986	10	homo sapiens	21	Y	10.0	M	1		10.0		35.0			20.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
47	Beach1986	outputs	28324	plasma	caffeine	vd	l	1426	2814.0	59.3														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2814	Beach1986	10	homo sapiens	21	Y	10.0	M	1		10.0		35.0			20.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
48	Beach1986	outputs	28366	plasma	caffeine	cmax	µg/ml	1426	2814.0	2.7														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2814	Beach1986	10	homo sapiens	21	Y	10.0	M	1		10.0		35.0			20.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
49	Beach1986	outputs	28408	plasma	caffeine	tmax	h	1426	2814.0	1.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2814	Beach1986	10	homo sapiens	21	Y	10.0	M	1		10.0		35.0			20.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
50	Beach1986	outputs	28251	plasma	caffeine	clearance	l/h	1426	2815.0	22.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2815	Beach1986	A	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
51	Beach1986	outputs	28293	plasma	caffeine	thalf	h	1426	2815.0	2.6														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2815	Beach1986	A	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
52	Beach1986	outputs	28335	plasma	caffeine	vd	l	1426	2815.0	95.2														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2815	Beach1986	A	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
53	Beach1986	outputs	28377	plasma	caffeine	cmax	µg/ml	1426	2815.0	2.1														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2815	Beach1986	A	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
54	Beach1986	outputs	28419	plasma	caffeine	tmax	h	1426	2815.0	1.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2815	Beach1986	A	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
55	Beach1986	outputs	28252	plasma	caffeine	clearance	l/h	1426	2816.0	17.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2816	Beach1986	B	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
56	Beach1986	outputs	28294	plasma	caffeine	thalf	h	1426	2816.0	2.8														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2816	Beach1986	B	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
57	Beach1986	outputs	28336	plasma	caffeine	vd	l	1426	2816.0	68.4														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2816	Beach1986	B	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
58	Beach1986	outputs	28378	plasma	caffeine	cmax	µg/ml	1426	2816.0	2.3														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2816	Beach1986	B	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
59	Beach1986	outputs	28420	plasma	caffeine	tmax	h	1426	2816.0	0.5														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2816	Beach1986	B	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
60	Beach1986	outputs	28253	plasma	caffeine	clearance	l/h	1426	2817.0	20.8														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2817	Beach1986	C	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
61	Beach1986	outputs	28295	plasma	caffeine	thalf	h	1426	2817.0	2.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2817	Beach1986	C	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
62	Beach1986	outputs	28337	plasma	caffeine	vd	l	1426	2817.0	59.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2817	Beach1986	C	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
63	Beach1986	outputs	28379	plasma	caffeine	cmax	µg/ml	1426	2817.0	3.7														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2817	Beach1986	C	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
64	Beach1986	outputs	28421	plasma	caffeine	tmax	h	1426	2817.0	0.25														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2817	Beach1986	C	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
65	Beach1986	outputs	28254	plasma	caffeine	clearance	l/h	1426	2818.0	15.5														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2818	Beach1986	D	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
66	Beach1986	outputs	28296	plasma	caffeine	thalf	h	1426	2818.0	2.4														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2818	Beach1986	D	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
67	Beach1986	outputs	28338	plasma	caffeine	vd	l	1426	2818.0	54.1														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2818	Beach1986	D	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
68	Beach1986	outputs	28380	plasma	caffeine	cmax	µg/ml	1426	2818.0	4.2														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2818	Beach1986	D	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
69	Beach1986	outputs	28422	plasma	caffeine	tmax	h	1426	2818.0	0.5														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2818	Beach1986	D	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		N	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
70	Beach1986	outputs	28255	plasma	caffeine	clearance	l/h	1426	2819.0	22.5														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2819	Beach1986	E	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
71	Beach1986	outputs	28297	plasma	caffeine	thalf	h	1426	2819.0	1.9														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2819	Beach1986	E	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
72	Beach1986	outputs	28339	plasma	caffeine	vd	l	1426	2819.0	65.2														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2819	Beach1986	E	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
73	Beach1986	outputs	28381	plasma	caffeine	cmax	µg/ml	1426	2819.0	3.6														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2819	Beach1986	E	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
74	Beach1986	outputs	28423	plasma	caffeine	tmax	h	1426	2819.0	0.25														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2819	Beach1986	E	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
75	Beach1986	outputs	28256	plasma	caffeine	clearance	l/h	1426	2820.0	24.3														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2820	Beach1986	F	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
76	Beach1986	outputs	28298	plasma	caffeine	thalf	h	1426	2820.0	2.1														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2820	Beach1986	F	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
77	Beach1986	outputs	28340	plasma	caffeine	vd	l	1426	2820.0	75.8														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2820	Beach1986	F	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
78	Beach1986	outputs	28382	plasma	caffeine	cmax	µg/ml	1426	2820.0	2.9														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2820	Beach1986	F	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
79	Beach1986	outputs	28424	plasma	caffeine	tmax	h	1426	2820.0	0.33														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2820	Beach1986	F	homo sapiens	21	Y	11.0	M	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
80	Beach1986	outputs	28257	plasma	caffeine	clearance	l/h	1426	2821.0	19.1														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2821	Beach1986	G	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
81	Beach1986	outputs	28299	plasma	caffeine	thalf	h	1426	2821.0	2.0														dosing	oral	mg	caffeine	h	200.0	0.0	solution	single dose					individual	2821	Beach1986	G	homo sapiens	21	Y	11.0	F	1		11.0		35.0			19.0			yr		Y	1												('methylxanthine', 'alcohol')	(21, 21)						N	21.0				Y	21.0																																																																																																																																																																																								
