	raw_pk	tissue	interventions	unit	substance_name	pktype	calculated	individual_pk	value	group_pk	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	raw_pk_intervention	category	route	unit_intervention	substance_name_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice	min_intervention	max_intervention	se_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('medication', 'choice')	('medication', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('smoking', 'choice')	('smoking', 'count')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 phenotype', 'choice')	('CYP2D6 phenotype', 'count')	('glucose', 'count')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'sd')	('HbA1c', 'se')	('HbA1c', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('disease duration', 'count')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('insulin', 'count')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('fructosamine', 'count')	('fructosamine', 'mean')	('fructosamine', 'sd')	('fructosamine', 'unit')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('genetics', 'choice')	('genetics', 'count')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('obese', 'choice')	('obese', 'count')	('creatinine_clearance', 'count')	('creatinine_clearance', 'max')	('creatinine_clearance', 'mean')	('creatinine_clearance', 'min')	('creatinine_clearance', 'unit')	('glucagon', 'count')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'unit')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
38	44688	serum	1322	gram * hour / liter	morphine	auc_inf	True			613.0	12.0	-1400.0	3879.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
39	44711	serum	1322	gram * hour / liter	morphine-3-glucuronide	auc_end	True			613.0	12.0	0.0009019999999999999	3881.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
40	44715	serum	1322	1 / minute	morphine-3-glucuronide	kel	True			613.0	12.0	0.00147	3881.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
41	44489	serum	1322	hour	codeine	tmax	False			613.0	12.0	0.69									0.87	0.51		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
42	44511	serum	1322	gram / liter	morphine-6-glucuronide	cmax	False			613.0	12.0	2.9299999999999997e-05									4.07e-05	1.7899999999999998e-05		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
43	44521	serum	1322	hour	codeine	thalf	False			613.0	12.0	3.37									3.59	3.16		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
44	44527	serum	1322	hour	morphine-6-glucuronide	thalf	False			613.0	12.0	7.77									8.13	7.4		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
45	44540	serum	1322	gram * hour / liter	morphine	auc_inf	False			613.0	12.0	2.7000000000000002e-05									3.8799999999999994e-05	1.51e-05		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
46	44542	serum	1322	gram * hour / liter	morphine-6-glucuronide	auc_inf	False			613.0	12.0	0.000196									0.000275	0.000117		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
47	44552	serum	1322	liter / hour	morphine	clearance	False			613.0	12.0	10.4									13.8	7.08		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
48	44604	urine	1322	none	codeine-6-glucuronide	recovery	False			613.0	12.0	0.622									0.675	0.57		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
49	44639	serum	1322	gram * hour / liter	codeine	auc_end	True			613.0	12.0	0.0007700000000000001	3869.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
50	44640	serum	1322	gram * hour / liter	codeine	auc_inf	True			613.0	12.0	-145.0	3869.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
51	44663	serum	1322	gram * hour / liter	codeine-6-glucuronide	auc_end	True			613.0	12.0	0.0147	3871.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
52	44664	serum	1322	gram * hour / liter	codeine-6-glucuronide	auc_inf	True			613.0	12.0	-379.0	3871.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
53	44667	serum	1322	1 / minute	codeine-6-glucuronide	kel	True			613.0	12.0	0.0022	3871.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
54	44691	serum	1322	1 / minute	morphine	kel	True			613.0	12.0	0.00168	3879.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
55	44712	serum	1322	gram * hour / liter	morphine-3-glucuronide	auc_inf	True			613.0	12.0	-3340.0	3881.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
56	44713	serum	1322	liter / hour	morphine-3-glucuronide	clearance	True			613.0	12.0	98.5	3881.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
57	44735	serum	1322	gram * hour / liter	morphine-6-glucuronide	auc_end	True			613.0	12.0	0.000168	3883.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
58	44736	serum	1322	gram * hour / liter	morphine-6-glucuronide	auc_inf	True			613.0	12.0	-583.0	3883.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
59	44737	serum	1322	liter / hour	morphine-6-glucuronide	clearance	True			613.0	12.0	543.0	3883.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
60	44741	serum	1322	liter	morphine-6-glucuronide	vd	True			613.0	12.0	4220.0	3883.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
61	44495	serum	1322	hour	morphine-6-glucuronide	tmax	False			613.0	12.0	1.5									1.64	1.37		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
62	44509	serum	1322	gram / liter	morphine	cmax	False			613.0	12.0	6.39e-06									9.27e-06	3.51e-06		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
63	44537	serum	1322	gram * hour / liter	codeine	auc_inf	False			613.0	12.0	0.000723									0.00084	0.000606		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
64	44538	serum	1322	gram * hour / liter	codeine-6-glucuronide	auc_inf	False			613.0	12.0	0.0141									0.0156	0.0125		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
65	44541	serum	1322	gram * hour / liter	morphine-3-glucuronide	auc_inf	False			613.0	12.0	0.000986									0.00137	0.000599		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
66	44555	serum	1322	liter / hour	morphine-6-glucuronide	clearance	False			613.0	12.0	42.1									62.5	21.7		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
67	44578	serum	1322	liter / hour	morphine	clearance_renal	False			613.0	12.0	7.02									9.72	4.34		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
68	44609	urine	1322	none	morphine-6-glucuronide	recovery	False			613.0	12.0	0.0121									0.0164	0.0077		1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
69	44642	serum	1322	gram / liter	codeine	cmax	True			613.0	12.0	0.00017900000000000001	3869.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
70	44644	serum	1322	hour	codeine	thalf	True			613.0	12.0	4.69	3869.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
71	44689	serum	1322	liter / hour	morphine	clearance	True			613.0	12.0	3760.0	3879.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
72	44690	serum	1322	gram / liter	morphine	cmax	True			613.0	12.0	5.19e-06	3879.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
73	44692	serum	1322	hour	morphine	thalf	True			613.0	12.0	6.88	3879.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
74	44693	serum	1322	liter	morphine	vd	True			613.0	12.0	37300.0	3879.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
75	44716	serum	1322	hour	morphine-3-glucuronide	thalf	True			613.0	12.0	7.84	3881.0											1321	dosing	oral	gram	codeine phosphate	0.1	single dose	0.0	hr	tablet					Ammon2002	613	all	12	homo sapiens	12	Y	12.0	M	12	12.0	42.0		31.0	26.0			yr	N	12								12.0	95.0		77.0	63.0			kilogram							12.0	28.4		23.9	19.9			kilogram / meter ** 2								EM	12.0																																																																																																						CYP2D6 wild type	12.0																																												
